1.654256 1.919899 0.516354 1
2.096464 1.661805 1.650970 1
1.668104 2.137422 0.639181 1
1.627338 1.657301 1.340238 1
1.364628 1.741982 0.626908 1
1.796769 1.700500 1.326619 1
1.706207 1.250069 2.026348 1
1.249250 1.659324 0.808991 1
2.005010 1.663192 1.003406 1
1.758808 1.317936 0.765594 1
1.895521 0.873048 1.343376 1
0.927876 2.180473 1.063766 1
1.096872 1.078430 1.074279 1
1.466344 1.257956 0.911954 1
0.853410 1.649096 0.506816 1
1.134624 1.609008 0.918825 1
1.013303 1.475337 -0.370374 1
1.400724 1.554521 1.678596 1
1.254107 2.450715 0.535013 1
1.987084 1.935307 0.556616 1
2.243538 1.562351 0.947922 1
2.348629 1.809155 1.368577 1
1.903228 1.382319 0.666207 1
2.494046 2.202647 1.253145 1
1.797862 0.684592 0.881198 1
1.983650 2.019230 0.783504 1
2.191543 1.544461 0.963621 1
1.086417 1.464356 1.232734 1
0.717264 0.677618 0.374897 1
1.525369 1.766878 0.928502 1
2.015871 1.943553 1.403777 1
2.030448 1.186668 0.973163 1
1.367976 1.139525 1.491057 1
0.994069 0.661144 1.363860 1
1.303723 1.641209 0.685032 1
1.242704 1.711398 0.595438 1
1.183534 3.073056 0.080241 1
2.080335 1.513855 0.972805 1
1.524869 1.720382 1.367379 1
1.429985 2.350302 1.350455 1
1.583006 1.774297 1.175330 1
0.760652 2.024784 1.436747 1
1.934420 1.798785 1.084457 1
1.815377 1.554356 2.027116 1
2.296594 2.217959 1.077522 1
1.697747 0.790208 0.822081 1
1.862611 1.403530 1.365998 1
1.208576 1.073870 0.669403 1
1.656929 1.363018 1.669339 1
0.672982 2.307010 0.716028 1
1.384886 1.667562 0.377620 1
1.484850 1.818796 1.122462 1
1.719571 1.337752 1.435933 1
0.488770 2.118262 1.647685 1
1.926093 1.637728 1.261328 1
1.709543 1.950032 1.012074 1
1.238073 1.692695 0.644086 1
0.639405 0.664501 1.530955 1
1.158327 1.450732 1.237778 1
0.254812 1.315577 0.636957 1
0.993526 2.144447 1.489741 1
1.908338 1.919440 1.516216 1
1.585166 1.995370 0.552722 1
2.111844 1.356555 0.671915 1
0.651047 1.151585 0.957622 1
1.687231 1.693105 0.769063 1
1.655915 1.099811 0.681282 1
1.328680 2.445194 1.096742 1
1.961657 2.628158 0.856618 1
1.554245 2.098220 0.933517 1
1.772271 0.750954 1.276059 1
2.332941 1.611895 1.206568 1
0.935631 1.341642 0.576938 1
2.184099 2.215975 0.441265 1
1.576239 1.902130 0.690785 1
1.013108 1.387889 0.825416 1
1.574760 1.362727 0.549518 1
1.818274 1.777901 0.974187 1
2.455771 1.466218 0.281917 1
1.619735 1.099426 1.816206 1
1.295275 1.666177 1.150416 1
1.269834 2.414744 1.207149 1
1.823041 1.191895 0.665498 1
0.848232 1.310051 1.145133 1
1.210946 1.512936 1.474039 1
1.168833 1.177365 0.338326 1
1.880065 1.498776 0.773367 1
1.411185 1.844984 1.865175 1
1.277268 0.798258 1.198587 1
1.960804 1.859856 0.510569 1
1.386159 1.205075 0.445884 1
1.390442 1.374937 1.561269 1
2.166584 1.291880 0.562719 1
1.495685 2.308828 1.020098 1
1.673715 1.835751 1.281589 1
2.096070 0.968190 0.185817 1
1.093523 1.889446 2.141625 1
2.104188 1.721780 1.208790 1
1.525546 1.907051 1.530443 1
0.829617 2.557046 1.314503 1
1.340253 1.830141 1.134073 1
1.021274 1.915086 1.759009 1
1.496545 0.775673 0.232724 1
1.550920 1.409239 0.627528 1
2.020010 1.029489 1.290299 1
0.824557 2.451202 1.274645 1
1.132929 1.946472 1.238381 1
1.860561 -0.139773 1.032155 1
1.127716 1.526789 1.441791 1
0.908850 1.567725 0.654039 1
1.609568 1.711354 1.185810 1
1.573174 1.110218 0.677315 1
2.012010 1.202848 1.559128 1
1.216380 1.154640 0.860076 1
1.298759 1.146416 0.369199 1
1.314147 1.090848 1.184816 1
0.952017 1.172863 1.255481 1
1.094780 1.063168 1.190784 1
1.563034 1.479561 0.513493 1
1.596211 1.563252 1.353521 1
1.890065 0.814706 0.731475 1
1.718297 2.031218 1.156987 1
1.178982 1.166246 0.347368 1
1.977851 1.643778 0.764006 1
0.683969 1.880791 0.194616 1
2.586705 0.783940 2.110022 1
2.365696 2.065312 0.628787 1
1.638702 1.920382 1.517261 1
2.205092 1.577688 0.642804 1
0.793902 1.160692 1.570149 1
0.691623 1.329293 2.044489 1
1.623956 2.064670 1.526106 1
2.129352 1.253028 0.400553 1
2.230723 1.870206 1.601897 1
0.835412 0.840375 0.819267 1
1.328899 1.337381 1.493899 1
1.934258 1.290082 1.765323 1
1.440960 2.016914 -0.075185 1
1.565404 2.159663 0.624312 1
1.028619 0.942381 0.733768 1
0.896002 1.636710 0.813311 1
1.694130 1.108260 1.154361 1
2.234988 1.618036 1.449505 1
2.094232 1.632604 2.135643 1
1.615606 1.153068 1.161941 1
0.955038 1.445753 1.597472 1
1.101157 0.500998 -1.127691 1
1.821559 0.906422 0.157992 1
0.863435 0.642154 1.307804 1
2.023916 2.000084 0.257744 1
1.486880 2.231198 1.818143 1
1.421926 1.477206 0.240060 1
1.151080 1.677247 0.988322 1
1.643627 0.712599 0.868801 1
1.014286 2.618175 0.685590 1
1.879748 1.428215 0.727930 1
1.188161 1.476048 0.971725 1
1.947569 1.620044 1.800911 1
1.521132 1.330248 0.813627 1
1.255878 1.509051 0.277978 1
1.992782 1.307266 0.596933 1
1.136104 1.520801 0.900529 1
0.825043 2.163987 1.342469 1
1.166157 1.820406 0.693828 1
1.435759 1.298771 0.827767 1
0.523351 2.315071 1.263820 1
0.473831 1.151853 2.444103 1
1.458446 1.970155 0.954225 1
0.369011 1.572328 1.716872 1
1.228783 1.740932 1.153888 1
2.369318 1.327440 0.945293 1
2.020963 1.381925 2.026417 1
0.598736 1.247294 0.935037 1
1.108488 1.515974 1.432725 1
1.385474 1.574722 0.711991 1
2.049485 1.062617 1.841760 1
1.539301 1.688666 0.552249 1
1.753849 1.538885 -0.177411 1
1.488603 0.975011 1.080855 1
2.271772 1.191565 1.869971 1
1.840626 1.517701 1.116504 1
1.451841 1.447401 0.459163 1
0.911201 0.776875 0.961739 1
0.881687 2.275575 0.332654 1
0.989761 0.621818 1.510419 1
1.681179 1.653184 1.014522 1
1.994796 1.674897 1.006791 1
1.488159 1.489090 1.271795 1
2.001797 0.571955 0.130764 1
1.389402 1.773594 0.951314 1
1.029732 0.803383 -0.061216 1
2.763374 1.612244 1.303314 1
1.526400 2.006568 0.374929 1
0.974977 0.918056 1.015082 1
1.767545 2.128787 0.871663 1
0.990186 1.038472 1.647783 1
1.336311 1.865291 1.433313 1
1.294469 0.587898 1.821576 1
2.025414 1.906887 0.722172 1
1.307064 1.405772 1.115779 1
1.584372 1.292807 1.013880 1
1.977855 1.851472 1.289789 1
0.615606 1.636016 0.501035 1
1.853987 1.532898 0.919369 1
2.350765 0.863893 0.418308 1
1.484708 0.767019 1.208729 1
1.940780 1.750271 1.181653 1
1.348988 1.471407 0.863803 1
1.946233 2.375206 0.850169 1
1.713643 1.868733 1.157053 1
1.524058 1.643746 1.483726 1
0.731869 0.975116 0.696518 1
1.065689 0.648388 1.394162 1
2.069737 1.986303 1.065428 1
1.464615 2.634746 1.302701 1
1.691279 0.837062 0.764794 1
2.037513 1.804977 0.978576 1
1.294277 1.876420 1.578628 1
0.931072 1.359005 1.431957 1
1.975709 0.754401 0.810619 1
1.093254 1.522382 1.624764 1
1.082708 1.341321 0.846284 1
1.149443 1.608650 0.671260 1
0.952677 2.422010 -0.075031 1
1.714870 0.468101 0.230809 1
1.375176 1.741630 -0.018003 1
1.887634 1.090984 1.904068 1
1.543483 0.918841 0.998528 1
1.514762 1.721394 0.534717 1
1.324284 1.658603 1.734199 1
2.208223 2.161597 1.855927 1
1.094345 1.871656 0.627826 1
1.139297 1.519203 1.398493 1
1.815373 2.321809 0.455921 1
2.386673 1.600491 1.179955 1
0.898149 2.674576 0.961612 1
2.450360 1.581040 0.589143 1
1.428161 0.821383 0.339465 1
1.512259 1.014962 1.700675 1
0.883816 1.842884 1.659838 1
1.682618 2.007932 1.355095 1
1.367196 1.481597 0.572285 1
0.787844 1.734666 1.238332 1
1.643695 1.552804 0.549138 1
1.404351 2.397155 1.266538 1
1.340694 2.261638 0.993535 1
1.990711 1.440481 1.389262 1
1.347421 1.680671 0.684820 1
1.293066 1.374436 0.650684 1
1.791250 1.043864 0.803171 1
1.479270 0.809060 0.478585 1
1.284730 2.176766 0.760822 1
1.633623 2.161571 0.916388 1
2.295730 1.964442 2.081859 1
1.630956 0.720925 -0.127950 1
1.409968 1.471015 0.073582 1
2.412500 2.102121 1.270844 1
2.111142 1.395128 1.081553 1
1.763181 1.596904 1.099044 1
0.950802 1.352021 1.079842 1
1.368522 1.449511 1.549054 1
1.498973 1.233152 0.541953 1
2.211746 0.701678 1.058379 1
1.774670 1.612895 0.892043 1
1.476836 2.250774 1.123957 1
0.836404 0.988994 0.732837 1
1.537144 1.693743 0.966154 1
0.615819 1.686886 0.907908 1
1.065694 0.931459 1.044018 1
2.098467 1.691337 2.165658 1
1.336250 2.428085 0.861319 1
1.470485 1.401863 1.000999 1
1.126138 0.600923 1.596751 1
1.341932 0.335770 1.018236 1
1.042865 2.171464 1.181955 1
1.784720 0.652431 0.385969 1
0.686651 0.967162 1.281256 1
1.395467 2.045674 0.484853 1
0.997839 1.286116 0.639715 1
1.214600 1.597483 0.408358 1
0.403132 1.472922 1.681704 1
1.591922 1.433728 1.066960 1
0.819293 1.855621 1.031207 1
1.850069 1.143504 0.736099 1
1.334947 0.981318 1.263248 1
1.406742 2.470992 0.826315 1
1.462766 1.880619 1.289370 1
0.930083 1.683914 0.265751 1
1.515428 2.112032 0.880726 1
1.861073 1.204958 1.149949 1
1.355145 1.032481 0.870188 1
1.193526 1.731750 1.791599 1
1.776804 1.242086 1.450593 1
2.050440 0.781306 1.889901 1
0.816115 1.513587 1.440882 1
0.825849 1.661919 0.989759 1
0.643144 1.276141 1.173002 1
1.298444 1.204394 0.834340 1
0.715410 1.731156 1.080490 1
2.054008 1.768841 1.114145 1
2.315775 1.714066 0.904158 1
2.018128 1.412707 1.458306 1
1.098403 0.905620 1.320864 1
1.289957 1.155861 0.979415 1
1.496712 2.447884 1.082996 1
1.889192 1.590158 0.833391 1
1.818048 0.594417 0.487578 1
1.855410 1.890104 0.858810 1
-0.097407 1.387379 1.007188 1
1.566916 0.697382 1.819614 1
1.330190 1.956648 1.929587 1
1.762387 1.639225 1.399941 1
1.905350 1.721410 0.961883 1
1.239042 1.010078 0.639441 1
1.098604 1.479043 1.061280 1
1.303705 1.866448 1.540003 1
1.589906 1.056759 1.490065 1
2.095720 1.064132 1.222012 1
1.462352 1.522929 0.578180 1
0.705879 1.566500 1.251908 1
0.970345 0.622557 1.178866 1
1.555726 1.697135 1.788831 1
2.045637 1.071340 0.681339 1
1.458315 2.107070 0.921655 1
1.751423 1.566585 1.323840 1
1.784158 2.563257 0.781465 1
2.040172 1.017974 0.919828 1
2.263519 1.173009 2.047148 1
1.393504 1.870006 1.574498 1
1.694342 1.711828 0.718640 1
2.166591 2.044622 0.609926 1
1.274567 0.675595 -0.126073 1
1.141261 1.680350 1.284060 1
1.513651 1.424139 1.386469 1
1.865277 0.798981 0.434486 1
2.056881 1.850491 0.146908 1
0.904076 1.273545 1.165603 1
1.382114 1.620275 0.756030 1
1.601595 1.879931 1.196265 1
1.464366 1.459006 1.530075 1
1.343180 1.576055 1.175654 1
2.021217 0.739473 1.486546 1
1.637455 1.289904 1.805330 1
2.235920 1.846321 0.575067 1
1.356783 1.222141 0.625141 1
1.140323 1.286537 1.756299 1
1.741161 1.495761 0.938733 1
0.874907 1.639031 1.186872 1
1.331886 1.752360 1.069743 1
2.161244 1.993963 1.440376 1
1.360561 1.972024 1.396262 1
1.942523 1.721604 0.478964 1
1.797387 1.119600 1.126303 1
0.529233 2.008308 1.123392 1
2.240283 2.081693 0.978137 1
1.336589 2.357666 0.400307 1
1.566552 0.926672 1.676851 1
1.068370 1.105303 1.146948 1
0.931327 0.107449 0.740280 1
1.533676 1.513094 0.669166 1
0.792771 2.536093 1.049933 1
1.039932 1.990167 0.770524 1
1.284935 1.873357 0.419599 1
1.035542 2.160538 1.133463 1
2.030078 1.326522 0.975817 1
1.366242 1.039573 1.027064 1
1.078404 1.133754 0.747415 1
2.302149 1.607644 0.236935 1
1.348869 1.213078 1.102447 1
1.427431 0.949449 2.049847 1
1.388489 0.720654 0.873661 1
2.439785 2.117710 1.536104 1
1.902234 1.426306 0.068339 1
1.645069 1.258978 0.516908 1
1.447480 2.082314 2.386426 1
1.349561 1.638656 1.487457 1
1.674585 1.371647 1.660593 1
2.003668 0.860582 0.460346 1
1.064983 0.550972 1.106935 1
2.048482 1.694882 1.618158 1
1.248138 2.628412 0.912579 1
0.936868 1.615878 1.109228 1
2.479104 1.887873 0.766340 1
1.331459 1.223957 0.575967 1
1.369899 2.575579 0.484587 1
2.282566 2.222186 0.953228 1
0.915563 1.591129 0.809824 1
1.764483 1.656514 0.597432 1
1.160905 1.704145 0.344131 1
1.464213 1.604687 1.770513 1
1.543352 1.336505 0.878355 1
1.799956 1.319197 1.878020 1
1.458696 2.071046 1.082070 1
1.397669 2.394897 0.444069 1
1.509144 1.597577 0.963237 1
0.896513 0.566893 0.794982 1
1.195467 1.149216 1.385672 1
1.056964 1.073956 1.075606 1
0.935460 2.893030 0.200295 1
1.397990 2.210179 0.920846 1
1.519699 1.614395 0.822152 1
2.247520 2.029911 1.077996 1
1.195525 1.395721 0.305678 1
1.114567 0.681522 1.368744 1
1.688660 1.456834 1.943348 1
1.334658 1.264560 0.359405 1
1.010102 1.677093 0.378635 1
1.631031 1.342111 1.013060 1
0.882709 1.720352 0.775455 1
1.464022 1.376142 1.155556 1
1.583209 3.103797 0.398524 1
2.225391 1.935973 1.307013 1
1.647086 1.502992 0.663761 1
1.954355 1.383989 -0.692427 1
1.068050 1.249205 1.546987 1
1.546611 1.908515 1.187978 1
1.718146 1.747036 1.179954 1
1.174875 1.827018 0.888434 1
1.317788 0.866374 1.836958 1
1.225327 1.764802 1.524507 1
1.554593 1.304327 0.237145 1
2.148736 1.014695 1.082348 1
1.372786 2.076439 0.942614 1
1.764526 1.103598 1.318544 1
1.205705 1.280227 0.505927 1
0.904121 1.630222 0.956587 1
1.063107 2.075863 1.767227 1
1.164952 2.412001 0.864767 1
1.427866 1.811276 0.415366 1
1.369542 1.766613 0.676907 1
2.426715 1.912628 0.502074 1
1.854673 2.182997 1.016493 1
1.373988 0.988730 1.666303 1
3.248952 2.042693 1.846938 1
2.281221 2.848449 1.917753 1
1.371653 2.384927 1.346088 1
1.329172 1.236680 1.671639 1
1.797848 0.905683 1.610658 1
1.553906 1.397777 1.086656 1
1.648562 2.212675 0.747730 1
2.062877 1.893891 0.968217 1
1.922951 1.490062 1.329005 1
1.797168 1.968100 0.531804 1
1.538406 1.132534 1.130548 1
1.579277 2.217249 0.925294 1
1.245834 1.240959 2.016188 1
2.425893 0.403842 0.877101 1
1.628917 1.612288 1.192157 1
1.672894 0.540943 1.253725 1
1.863650 1.952187 1.125596 1
1.442687 1.636019 1.112364 1
1.626140 1.761065 0.132643 1
1.943150 1.562686 1.328145 1
2.329146 1.509661 1.725239 1
1.848445 1.082195 2.042630 1
0.912224 1.064039 0.293873 1
1.052975 1.498294 1.838029 1
0.920316 1.298438 1.025626 1
1.865783 1.236427 1.962191 1
1.361816 1.643050 0.622559 1
1.595127 1.439586 1.449799 1
1.067359 1.891782 1.043864 1
1.724628 1.715330 0.422850 1
1.185697 0.939827 1.488040 1
1.295042 1.558423 1.389762 1
1.622629 1.349766 1.478653 1
0.905971 1.442030 0.858437 1
1.589449 0.977589 1.058155 1
0.931219 0.714894 0.946162 1
1.386547 1.687101 1.424341 1
2.870015 1.298822 1.321369 1
1.211659 0.941779 0.639618 1
0.884499 1.846051 -0.042577 1
2.289983 1.284140 0.770309 1
2.216596 1.131949 1.124145 1
1.444698 0.892426 1.271733 1
1.715696 0.709429 0.273236 1
1.029158 1.892709 1.049785 1
1.376298 1.543814 0.729570 1
1.294494 2.134578 0.043118 1
1.885640 0.931267 0.816712 1
2.092006 0.705075 0.223043 1
1.001861 1.133769 0.666846 1
1.813276 1.646652 0.912442 1
1.736598 2.176308 1.135988 1
2.129542 1.561089 0.852514 1
2.515884 0.502483 1.555894 1
1.046019 1.028491 1.267041 1
0.712380 0.675518 0.533276 1
1.486186 1.810700 1.035043 1
1.886643 0.949076 1.548918 1
2.408392 1.606294 0.395319 1
2.323408 1.722742 1.598977 1
1.142356 1.906827 0.881471 1
0.711049 0.783088 1.028735 1
2.180360 1.486344 0.447420 1
2.325099 1.241329 0.782788 1
1.110127 1.927536 1.556701 1
1.478431 1.403042 0.797146 1
2.260241 0.877233 1.623671 1
1.057561 1.550878 1.125346 1
0.909566 1.151129 1.419241 1
0.620516 1.179266 0.748029 1
0.463698 1.589076 -0.059857 1
0.747024 2.238454 1.159036 1
2.035060 0.947716 0.686024 1
1.468395 1.491098 1.467797 1
1.473439 2.064105 0.989803 1
1.557135 1.322847 0.226923 1
1.765028 1.331669 0.818680 1
1.276754 2.004176 1.844134 1
1.004707 1.510348 0.981763 1
1.422375 1.223313 1.269314 1
1.982035 1.088514 0.342806 1
1.494869 0.612477 0.524001 1
1.109311 2.049675 1.304817 1
1.360314 1.643909 0.888770 1
0.389242 1.550495 1.602450 1
1.900932 1.413857 1.627864 1
1.545629 2.079379 0.719970 1
1.064813 1.989531 0.018274 1
1.983128 0.833114 1.859258 1
1.622117 1.757133 1.601735 1
0.933454 1.954965 0.958797 1
1.578045 2.206384 1.122344 1
2.061386 1.340133 1.255393 1
1.380279 1.228493 2.114995 1
1.445044 2.109488 0.387959 1
2.049571 1.168669 0.542798 1
0.491704 1.159089 1.031904 1
0.815009 1.190632 0.945844 1
1.340158 1.618364 1.608275 1
1.413382 1.653018 1.316589 1
1.467572 0.925041 0.976131 1
1.537971 1.372769 0.502229 1
1.931362 1.324006 1.399108 1
1.901351 2.170117 1.458400 1
1.756504 2.033747 1.351235 1
2.110918 2.463403 1.025372 1
1.987195 1.799197 0.236511 1
1.283320 0.937533 0.884618 1
0.685637 1.224324 2.064159 1
2.411462 1.255048 0.659916 1
1.550197 1.163366 1.009643 1
1.036861 1.180763 0.955283 1
0.131757 2.190572 1.450130 1
1.368288 1.716440 1.627390 1
1.032360 1.507262 0.469486 1
1.301914 1.808780 1.314545 1
1.655700 1.192501 1.630422 1
2.118545 2.149570 1.413844 1
1.212914 1.409954 0.866839 1
2.115788 1.144929 0.285080 1
1.316268 1.529840 1.342844 1
1.503083 0.304070 0.336382 1
0.758996 0.752876 0.736099 1
2.126318 1.756695 0.475715 1
1.922107 0.143263 2.177520 1
1.451859 2.004831 1.082930 1
2.008377 0.937277 0.827308 1
1.285282 1.222246 1.163737 1
1.612426 1.283732 0.511346 1
1.076159 1.540023 0.517159 1
2.147082 1.604791 1.747196 1
1.070190 1.903338 0.891105 1
1.900968 2.212685 0.431020 1
0.540110 1.519702 0.788184 1
1.327677 1.526664 0.712661 1
1.102878 1.545691 0.851564 1
0.921150 0.971380 1.753575 1
1.252710 1.190344 1.267308 1
1.662730 2.196309 1.652382 1
1.306939 0.672321 0.444002 1
1.547114 1.790607 1.086490 1
1.197126 1.556398 0.139110 1
1.459249 2.560949 0.877767 1
2.455805 0.905853 0.738232 1
0.907681 1.591979 1.610204 1
1.292159 1.538555 0.946631 1
1.106548 1.699204 0.823911 1
1.854567 1.545126 1.235215 1
1.655407 2.084499 0.876523 1
1.183398 1.770682 0.838343 1
1.946191 2.073527 0.764387 1
1.654256 1.752672 0.623294 1
2.123089 0.555368 1.338173 1
1.630952 1.620105 0.705003 1
1.853407 0.899570 0.261997 1
2.350656 1.644290 1.222923 1
2.182523 0.932643 1.107622 1
1.487534 1.475720 1.221938 1
2.204402 2.059906 0.599620 1
1.678028 1.121644 0.757040 1
1.365308 0.610148 0.945879 1
2.276069 1.642104 0.951775 1
2.162626 1.186757 0.405473 1
0.708601 1.167024 0.980105 1
1.625555 0.882078 0.613207 1
1.985157 2.011916 0.833499 1
1.824972 1.464328 0.809336 1
1.182147 1.300195 0.892139 1
1.294805 1.414419 1.017094 1
1.782655 0.410407 1.552544 1
1.134157 0.466846 2.104564 1
1.441486 2.078524 0.704221 1
2.042444 1.543327 0.613656 1
1.966310 1.623250 1.137642 1
1.394895 1.938669 1.536892 1
1.563797 1.500570 0.559914 1
1.290083 1.514088 1.149622 1
1.526994 1.051749 1.554531 1
2.220983 1.108842 0.518382 1
0.800871 0.924332 0.676576 1
1.556078 1.852984 0.963572 1
1.720799 1.584248 1.045082 1
2.120803 1.562031 1.561368 1
1.492089 1.092061 1.648639 1
1.546465 1.935235 0.793782 1
1.723519 1.128675 0.143544 1
1.796834 1.574794 0.692547 1
0.964632 1.439198 1.092924 1
1.243615 1.618736 0.764391 1
2.372371 1.344045 1.946281 1
1.774489 1.605239 0.913794 1
1.032396 1.431866 0.534936 1
2.229914 1.893104 1.344026 1
1.465318 0.973401 0.088819 1
1.356614 1.595013 0.796338 1
1.529065 0.768374 0.844391 1
2.423420 0.808304 1.071957 1
1.853182 1.522437 0.586348 1
1.678350 1.180324 0.822144 1
0.827513 1.121774 0.917020 1
2.194131 1.610863 1.568373 1
1.742800 1.524943 0.758925 1
0.265388 1.373160 0.230310 1
1.723899 1.651408 0.763523 1
1.327040 1.605394 1.122602 1
1.852108 1.598719 1.305238 1
1.854385 1.449090 1.352123 1
1.295541 2.246273 0.987386 1
1.195567 1.811405 1.303261 1
0.981488 0.917032 0.284849 1
1.610593 1.805987 1.763152 1
1.593908 0.787214 1.221343 1
2.390758 1.685665 0.363965 1
1.210666 1.500768 0.999026 1
0.981833 1.094138 2.310421 1
0.720734 1.628174 0.347878 1
1.395984 1.321865 0.510139 1
2.203329 2.019222 1.027231 1
1.175378 1.311673 1.354816 1
1.106303 1.785287 1.174509 1
1.515539 1.314229 1.172655 1
